69,2024-01-08 15:49:11.000000,,"[Bengaluru, Karnataka, India, Gurugram, Haryana, India]",https://cdn.filestackcontent.com/cPTrJIa4RueTzg8T1y8d,Novo,https://boards.greenhouse.io/novo/jobs/5011130004,Data Scientist,"[Finance, Lending and Investments]",4
70,2024-01-06 17:38:30.000000,,"[United States, Canada, Mexico, Remote, Seattle, WA, USA]",https://cdn.filestackcontent.com/WWCbiofoSgysOruKaw5a,Spiral,https://wellfound.com/company/spiral-technologies/jobs/2888589-senior-software-engineer-ai-ml,‍Senior Software Engineer - AI/ML,"[Administrative Services, Data and Analytics, DeepTech, Information Technology, Professional Services, Software]",15
71,2024-01-06 12:25:12.000000,,"[Porto, Portugal]",https://cdn.filestackcontent.com/hoBlTmYRhGDYSGDy4iHw,Lovys,https://pt.linkedin.com/jobs/view/senior-data-engineer-hybrid-at-lovys-3795152095,Senior Data Engineer (hybrid),[Finance],4
72,2024-01-05 15:17:15.000000,,[Remote],https://cdn.filestackcontent.com/Av6T34Z1Ry4O2hXvIlK6,Testlio,https://testlio.com/job/software-qa-tester-functional-and-analytics-testing/,Software QA Tester (functional and analytics testing),"[Data and Analytics, Information Technology, Mobile, Platforms, and Apps, Software]",4
73,2024-01-03 18:02:19.000000,,"[San Diego, CA, USA]",https://cdn.filestackcontent.com/Sa7cw8iWR8WDnP4utOrF,Virgo,https://apply.workable.com/virgo-surgical-video-solutions/j/368E943B7F,Senior AI Researcher (PhD required),"[Data and Analytics, DeepTech, Hardware, Health, HR and Recruiting, Media, Professional Services, Software]",15
74,2024-01-03 14:33:13.000000,,[Remote],https://cdn.filestackcontent.com/Av6T34Z1Ry4O2hXvIlK6,Testlio,https://testlio.com/job/software-qa-analyst-2/,Software QA Analyst (functional & analytics testing),"[Data and Analytics, Information Technology, Mobile, Platforms, and Apps, Software]",6
76,2024-01-02 02:08:25.000000,,"[Palo Alto, CA, USA, San Francisco, CA, USA, Remote, New York, NY, USA]",https://cdn.filestackcontent.com/1DnXsNR4S321Ym440Bxj,aVenture,https://jobs.techstars.com/companies/aventure/jobs/32818240-founding-head-of-vc-research,Founding Head of VC Research,[],1
77,2023-12-28 12:35:29.000000,,"[Prague, Czechia]",https://cdn.filestackcontent.com/kr1VPpq0RvKLyOk6MPjG,flowpay.io,https://www.startupjobs.cz/nabidka/71329/data-ml-engineer-for-fintech-startup-techstars-company,Data/ML Engineer for Fintech Startup,"[Finance, Software]",15
78,2023-12-25 04:25:30.000000,,"[San Francisco, CA, USA]",https://cdn.filestackcontent.com/HFOCku5cQ5SRpiTU3jFo,musiqmesh,https://www.musiqmesh.com/careers/product-data-analyst,Product Data Analyst,"[Media, Music]",12
79,2023-12-22 18:40:31.000000,,"[Barcelona, Spain]",https://cdn.filestackcontent.com/poWVRYtCRdiVkflQfKKg,Preply,https://boards.greenhouse.io/preply/jobs/5836305003,Data Scientist - Insights (Customer Support),"[Education, Software]",4
80,2024-01-18 19:42:16.000000,,"[Ethiopia, Addis Ababa, Ethiopia]",https://cdn.filestackcontent.com/rqW40sTsT6WpJ1T4p4nv,Hulugram,https://et.linkedin.com/jobs/view/ui-ux-and-graphics-designer-at-hulugram-3774485050,UI/UX and Graphics Designer,"[Community and Lifestyle, Information Technology, Mobile, Platforms, and Apps, Software]",5
81,2024-01-18 18:13:41.000000,,"[San Francisco, CA, USA]",https://cdn.filestackcontent.com/k6fiMbuQZOxlNcqsOEGW,Twelve Labs,https://jobs.lever.co/twelvelabs/b0fff971-4308-4a68-a9f0-a854f5c09311,Lead Product Designer,"[Information Technology, Media, Software]",12
82,2024-01-18 15:31:48.000000,,"[Seoul, South Korea]",https://cdn.filestackcontent.com/6JHNgIeIQvSfMV72NmoD,Sendbird,https://boards.greenhouse.io/sendbird/jobs/7089844002,Brand designer (Web Designer),"[Information Technology, Internet Services, Mobile, Platforms, and Apps, Software, Telecommunication]",5
83,2024-01-18 13:51:20.000000,,"[New York, NY, USA]",https://cdn.filestackcontent.com/Io6SvbCeRzu80KY2I4mJ,Gorgias,https://jobs.ashbyhq.com/gorgias/7d1556f6-7a12-4e08-b826-2957fa504a70,"Staff Product Designer, Automate","[Administrative Services, Commerce and Shopping, Consumer Products, Hardware, Information Technology, Professional Services, Software]",12
84,2024-01-18 09:53:47.000000,,"[Bengaluru, Karnataka, India]",https://cdn.filepicker.io/api/file/yO0YY1nURba4adDvjqAj,Pixxel,https://pixxel.bamboohr.com/careers/156,UI/UX Designer,"[Data and Analytics, DeepTech, Hardware, Information Technology, Transportation]",5
85,2024-01-17 17:47:49.000000,,"[New York, NY, USA]",https://cdn.filestackcontent.com/G9R2OZNlRHCZkFToLE8E,Belong Anywhere Ltd,https://boards.greenhouse.io/bubble/jobs/7097812002,Digital Designer,"[Administrative Services, HR and Recruiting, Information Technology, Internet Services, Software]",5
86,2024-01-17 13:40:04.000000,,"[St. Albert, AB, Canada]",https://cdn.filestackcontent.com/1q0Ip3NT5SOTrVoQXWXC,DiveThru,https://www.indeed.com/viewjob?jk=4a77037e52e74269,Registered Social Worker (MSW w/ Clinical Designation),"[Health, Media, Mobile, Platforms, and Apps, Software]",5
87,2024-01-16 14:17:53.000000,,[Remote],https://cdn.filestackcontent.com/P4jGmR1iRvinlKSiWdCG,BachPlace,https://jobs.techstars.com/companies/bachplace/jobs/33213766-ui-ux-designer,UI/UX Designer,"[Events, Information Technology]",5
88,2024-01-16 06:27:43.000000,,"[New York, NY, USA]",https://cdn.filestackcontent.com/nriyEDiFSlue1jMZ7YT3,Notedsource,https://wellfound.com/company/notedsource/jobs/2896762-content-creator-edtech,Content Creator - Edtech,"[Data and Analytics, DeepTech, Education, Software]",5
89,2024-01-14 16:45:13.000000,,"[New York, NY, USA]",https://cdn.filestackcontent.com/Gex7E92wTBuZIEZISeFg,Making Space,https://recruiting2.ultipro.com/PEN1022PEKM/JobBoard/6cd1a145-2e14-475a-b78b-4dc9e0c93dae/OpportunityDetail?opportunityId=03389396-814a-4817-aea2-1a89e0a2102e,She Media: Designer,[],8
90,2024-01-14 16:45:08.000000,,"[New York, NY, USA]",https://cdn.filestackcontent.com/Gex7E92wTBuZIEZISeFg,Making Space,https://recruiting2.ultipro.com/PEN1022PEKM/JobBoard/6cd1a145-2e14-475a-b78b-4dc9e0c93dae/OpportunityDetail?opportunityId=8392ed29-868f-4836-a138-ad9b9fd90d08,She Media:  Part-Time Senior Design Manager,[],8
91,2024-01-13 14:02:45.000000,,"[South San Francisco, CA, USA]",https://cdn.filestackcontent.com/4Q0QpnmSnKUE5OxfOgjT,Zipline,https://boards.greenhouse.io/flyzipline/jobs/5847346003,Interactive Designer,"[Administrative Services, Consumer Products, DeepTech, Hardware, Health, Software, Transportation]",5
